2018-07-10|一种适用于温室大棚的保温装置|CN201721444482.5|CN207589629U|实用新型
2018-03-30|光伏牧业养殖大棚|CN201720505115.5|CN207151510U|实用新型
2018-03-30|带光伏发电系统的跑道式循环水产养殖大棚|CN201720281856.X|CN207151630U|实用新型
2018-01-26|带光伏发电系统的综合池塘|CN201720281430.4|CN206923525U|实用新型
2017-12-15|空气加湿净化造景缸|CN201510278810.8|CN104864533B|发明专利
2017-12-08|带光伏发电系统的稻渔互补池塘|CN201720281857.4|CN206713793U|实用新型
2017-11-24|食用菌固体液化菌种的制作方法|CN201510172303.6|CN104718996B|发明专利
2017-08-08|银姬小蜡的扦插育苗方法|CN201510062442.3|CN104604508B|发明专利
2017-07-11|姬菇固体液化菌种的制作方法|CN201510171579.2|CN104718995B|发明专利
2017-06-13|一种光伏绿茶的加工方法|CN201410578970.X|CN104365883B|发明专利
2017-05-17|网纹草的快速繁殖与养护方法|CN201510402291.1|CN104957039B|发明专利
2016-12-07|美国红枫的扦插育苗方法|CN201510062357.7|CN104585007B|发明专利
2016-11-23|具有分布式太阳能电池组件的光伏农业大棚|CN201410033061.8|CN103766166B|发明专利
2016-09-14|一种食用菌菌种提纯复壮的方法|CN201410828485.3|CN104488557B|发明专利
2016-09-14|平菇通氧发菌的栽培工艺|CN201410549075.5|CN104303841B|发明专利
2016-09-07|双层加棉养菌棚|CN201620291817.3|CN205546627U|实用新型
2016-08-24|袋栽香菇一次出菇的方法|CN201410836373.2|CN104472223B|发明专利
2016-06-29|香菇通氧发菌的栽培工艺|CN201410550314.9|CN104303842B|发明专利
2016-03-30|食用菌用光伏大棚|CN201410629687.5|CN104350977B|发明专利
2016-03-02|番茄树和蚯蚓配合种植养殖方法|CN201510890922.9|CN105359921A|发明专利
2016-02-17|一种香菇刺孔工具|CN201520777063.8|CN205030204U|实用新型
2016-01-20|一种香菇刺孔器|CN201520572042.2|CN204968630U|实用新型
2016-01-13|管道光生物反应器支架|CN201520535207.9|CN204958891U|实用新型
2016-01-13|一种花瓶悬挂装置|CN201520629372.0|CN204948886U|实用新型
2016-01-13|渔光互补光伏组件支架|CN201520708764.6|CN204967715U|实用新型
2015-12-30|三膜双网大棚|CN201520518421.3|CN204907248U|实用新型
2015-12-23|一种平菇培养基及用其栽培平菇的方法|CN201510512662.1|CN105175108A|发明专利
2015-12-02|一种防治链孢霉的药剂及其制备、使用方法|CN201510586320.4|CN105104431A|发明专利
2015-11-18|农业大棚C型钢梁构件的生产设备|CN201520355973.7|CN204770070U|实用新型
2015-11-18|一种利用香菇废料的平菇培养基及用其栽培平菇的方法|CN201510515681.X|CN105060990A|发明专利
2015-11-11|一种辣椒丰产栽培架|CN201520204919.2|CN204741993U|实用新型
2015-11-11|砖墙冬暖棚|CN201520343316.0|CN204742007U|实用新型
2015-11-11|空气加湿净化造景缸|CN201520351528.3|CN204757212U|实用新型
2015-11-04|一种利用杏鲍菇废料的平菇培养基及用其栽培平菇的方法|CN201510515769.1|CN105016909A|发明专利
2015-11-04|光伏养猪棚|CN201520439715.7|CN204733729U|实用新型
2015-10-07|造景缸|CN201520151004.X|CN204682093U|实用新型
2015-10-07|网纹草的快速繁殖与养护方法|CN201510402291.1|CN104957039A|发明专利
2015-10-07|格构式冬暖阴阳棚|CN201520348390.1|CN204682006U|实用新型
2015-10-07|农业大棚用C型钢梁构件|CN201520355974.1|CN204691067U|实用新型
2015-09-16|光伏养猪棚|CN201510350886.7|CN104904608A|发明专利
2015-09-09|绿植类室内微盆景|CN201520238760.6|CN204616630U|实用新型
2015-09-02|光伏双膜双网菌菇棚|CN201520144638.2|CN204598739U|实用新型
2015-09-02|固定板及固定支撑件|CN201520150226.X|CN204606563U|实用新型
2015-08-26|空气加湿净化造景缸|CN201510278810.8|CN104864533A|发明专利
2015-07-22|音乐盒|CN201520151420.X|CN204496898U|实用新型
2015-07-15|光伏大棚夏季降温系统|CN201420835859.X|CN204466428U|实用新型
2015-07-15|一种食用菌原种的接种方法|CN201510227044.2|CN104770222A|发明专利
2015-07-15|绿植类室内微盆景及其制作方法|CN201510187379.6|CN104770282A|发明专利
2015-07-08|一种光伏大棚培养雨生红球藻的方法|CN201510182335.4|CN104762212A|发明专利
2015-07-01|一种辣椒吊蔓装置|CN201420689434.2|CN204426154U|实用新型
2015-07-01|分布式光伏智能周年化香菇出菇大棚|CN201420836982.3|CN204426067U|实用新型
2015-06-24|食用菌固体液化菌种的制作方法|CN201510172303.6|CN104718996A|发明专利
2015-06-24|姬菇固体液化菌种的制作方法|CN201510171579.2|CN104718995A|发明专利
2015-06-17|固定板及固定支撑件|CN201510116571.6|CN104709591A|发明专利
2015-05-27|造景缸|CN201510116117.0|CN104642086A|发明专利
2015-05-20|一种光伏设施（光伏连栋温室）蚯蚓养殖方法|CN201510114423.0|CN104621053A|发明专利
2015-05-13|食用菌用光伏大棚|CN201420668271.X|CN204317148U|实用新型
2015-05-13|荷兰鼠刺的扦插育苗方法|CN201510061802.8|CN104604507A|发明专利
2015-05-13|银姬小蜡的扦插育苗方法|CN201510062442.3|CN104604508A|发明专利
2015-05-06|红叶石楠的扦插育苗方法|CN201510064351.3|CN104584849A|发明专利
2015-05-06|非洲茉莉的扦插育苗方法|CN201510063166.2|CN104584847A|发明专利
2015-05-06|美国红枫的扦插育苗方法|CN201510062357.7|CN104585007A|发明专利
2015-04-08|一种食用菌菌种提纯复壮的方法|CN201410828485.3|CN104488557A|发明专利
2015-04-01|袋栽香菇一次出菇的方法|CN201410836373.2|CN104472223A|发明专利
2015-03-11|双网双膜大棚|CN201420599482.2|CN204191208U|实用新型
2015-02-25|一种光伏绿茶的加工方法|CN201410578970.X|CN104365883A|发明专利
2015-02-18|食用菌用光伏大棚|CN201410629687.5|CN104350977A|发明专利
2015-01-28|平菇通氧发菌的栽培工艺|CN201410549075.5|CN104303841A|发明专利
2015-01-28|香菇通氧发菌的栽培工艺|CN201410550314.9|CN104303842A|发明专利
2015-01-14|一种光伏茶树的种植方法|CN201410478275.6|CN104272946A|发明专利
2015-01-07|双网双膜大棚|CN201410549056.2|CN104255302A|发明专利
2014-12-24|食用菌通氧发菌的栽培工艺|CN201410549246.4|CN104221720A|发明专利
2014-07-02|一种高甜香红茶的制作方法|CN201210588836.9|CN103891925A|发明专利
2014-05-07|具有分布式太阳能电池组件的光伏农业大棚|CN201410033061.8|CN103766166A|发明专利
2014-04-16|利用智能化三控光伏大棚种植食用菌的方法|CN201410033561.1|CN103718833A|发明专利
2013-07-24|一种在湿地建设茶园的技术方法|CN201310163814.2|CN103210776A|发明专利
2013-06-12|具有防滴集水装置的光伏农业科技大棚|CN201220248943.2|CN202979782U|实用新型
